"","race","year","female","agecat4","edcat5","pop","emp","mn_wg","mn_lnwg","wt_wg","numobs_wg","sd_wg"
"896",3,1980,1,1,2,118269.548333333,62220.1725063324,10.2988376617432,2.260657787323,52770.1608333333,160,4.80047464370728
"897",1,1980,1,1,3,4302997.3625,2757076.65541458,10.0084686279297,2.23598480224609,2314117.24333333,5328,4.66085767745972
"898",2,1980,1,1,3,613996.133333334,263116.420921326,9.51034832000732,2.20679140090942,210776.76,420,3.29155659675598
"899",3,1980,1,1,3,158118.986666667,86010.8365116119,10.1133651733398,2.25822949409485,68944.8133333333,185,3.8803129196167
"900",1,1980,1,1,4,950286.929166667,768291.455223083,13.2973670959473,2.50405621528625,638628.735833334,1420,6.63162469863892
"901",2,1980,1,1,4,81925.5525,59297.6892051697,13.7982330322266,2.50408291816711,48397.4725,96,7.83808326721191
"902",3,1980,1,1,4,36212.4025,28673.8200321198,12.768177986145,2.47318911552429,25750.4941666667,60,5.09089660644531
"903",1,1980,1,1,5,42622.0208333333,34813.3549499512,15.9181499481201,2.64314031600952,26046.2683333333,54,8.91342735290527
"904",2,1980,1,1,5,4952.86333333333,3673.97331237793,15.7780818939209,2.69142961502075,3673.97333333333,7,6.28740692138672
"905",3,1980,1,1,5,1381.67333333333,1381.67333984375,15.8177118301392,2.76021194458008,1381.67333333333,2,0.960629880428314
"906",1,1980,1,2,1,3320428.42250001,1398961.08068895,10.0615472793579,2.23939394950867,1120263.74583333,2504,4.58687257766724
"907",2,1980,1,2,1,806921.609166669,327893.172678947,9.5329647064209,2.20463991165161,277340.795833333,574,3.32005524635315
"908",3,1980,1,2,1,138294.958333333,49450.0468482971,9.6357011795044,2.22268581390381,41404.8166666667,128,3.13502478599548
"909",1,1980,1,2,2,9091948.37000008,5281109.43265724,11.9627342224121,2.40229344367981,4190850.28249999,9735,5.86043739318848
"910",2,1980,1,2,2,1272608.96583333,805325.495254517,11.7733535766602,2.39292240142822,666433.2075,1353,5.4624752998352
"911",3,1980,1,2,2,219613.270833333,125008.184249878,11.7763156890869,2.39492416381836,104246.1875,356,4.96194124221802
"912",1,1980,1,2,3,5027968.78666665,3222104.3542347,14.0986557006836,2.55470609664917,2541212.72833333,6083,7.39074802398682
"913",2,1980,1,2,3,630737.790833334,436349.412239075,13.9058704376221,2.5427975654602,344689.610833333,723,7.19345951080322
"914",3,1980,1,2,3,160370.584166667,101578.930999756,13.9188222885132,2.54441356658936,83515.0833333334,252,6.24207639694214
"915",1,1980,1,2,4,3664778.30749999,2555992.86414719,16.871150970459,2.72021055221558,1923847.26250001,4576,9.14467430114746
"916",2,1980,1,2,4,292090.0825,249622.654636383,17.2021045684814,2.74584269523621,184210.676666667,367,8.27117538452148
"917",3,1980,1,2,4,175528.628333333,120728.352468491,16.3694629669189,2.7183153629303,98786.5291666667,244,6.33839082717896
"918",1,1980,1,2,5,948235.959166667,765705.74082756,21.3757667541504,2.93632936477661,560373.9525,1330,12.6896963119507
"919",2,1980,1,2,5,71852.0775,67448.5848693848,22.8941268920898,3.02434468269348,48059.4816666667,106,11.7411861419678
"920",3,1980,1,2,5,62527.2725,46798.8514595032,23.3569374084473,2.95473694801331,36199.825,83,16.634349822998
"921",1,1980,1,3,1,3903014.11333333,1736979.37738991,10.3891983032227,2.26696705818176,1312432.32916667,2988,5.10348224639893
"922",2,1980,1,3,1,956092.922499998,444753.291145325,9.50799369812012,2.19552707672119,351594.7325,744,3.7280843257904
"923",3,1980,1,3,1,149571.599166667,67975.4667415619,9.54547309875488,2.21283292770386,49121.2041666666,144,2.84069609642029
"924",1,1980,1,3,2,7066427.86499998,4181743.52501583,12.4419288635254,2.43529033660889,3047272.84416667,7066,6.40292310714722
"925",2,1980,1,3,2,596967.306666666,406113.534259796,11.6236419677734,2.37708854675293,300173.588333334,632,4.99282693862915
"926",3,1980,1,3,2,140561.178333333,91514.2356643677,11.8785495758057,2.38443875312805,69750.4566666667,244,6.84147834777832
"927",1,1980,1,3,3,2432028.0475,1562496.30496216,14.4803037643433,2.57649493217468,1087751.29666667,2617,7.92224168777466
"928",2,1980,1,3,3,242188.713333333,173261.769851685,15.5648889541626,2.63749885559082,122193.653333333,254,9.94022560119629
"929",3,1980,1,3,3,58972.7,39260.3692569733,14.1368217468262,2.56062388420105,28856.7075,97,5.97740411758423
"930",1,1980,1,3,4,1494080.12833333,983700.846029282,18.1835517883301,2.77903437614441,661943.291666667,1525,10.7461137771606
"931",2,1980,1,3,4,100962.753333333,83413.5622520447,20.2860717773438,2.87081003189087,54244.0841666667,129,13.5926294326782
"932",3,1980,1,3,4,58331.3908333333,44066.4039154053,17.941032409668,2.77522301673889,28857.5108333333,83,9.15909194946289
"933",1,1980,1,3,5,443256.463333333,369944.747869492,23.8539505004883,3.02774810791016,243740.255833333,575,15.0586624145508
"934",2,1980,1,3,5,45483.4358333333,41403.9291152954,26.7928466796875,3.16705656051636,23886.6683333333,47,15.2466897964478
"935",3,1980,1,3,5,19700.8883333333,18078.095905304,25.2265701293945,3.09120392799377,10166.4266666667,22,14.1547803878784
"936",1,1980,1,4,1,3518109.84416669,1002658.35724449,10.2182703018188,2.25749444961548,727584.278333335,1722,4.83555841445923
"937",2,1980,1,4,1,720149.608333333,268645.251409531,9.08988666534424,2.13533973693848,202045.7,429,4.03491687774658
"938",3,1980,1,4,1,91121.1808333334,25001.7651057243,8.87306976318359,2.13434767723083,18475.04,76,2.82621669769287
"939",1,1980,1,4,2,4467450.94500001,1901402.4148159,12.4541187286377,2.42818760871887,1326234.69,3056,6.76291084289551
"940",2,1980,1,4,2,214715.04,107696.374576569,11.7159814834595,2.37916469573975,71886.9641666667,154,5.78741788864136
"941",3,1980,1,4,2,69291.3633333333,33727.30757761,11.9834022521973,2.38523364067078,25497.1641666667,79,7.11964225769043
"942",1,1980,1,4,3,1363041.9875,629206.259134293,14.5236778259277,2.57730531692505,412024.785000001,993,7.71995162963867
"943",2,1980,1,4,3,68373.4016666666,40297.4433822632,14.8709316253662,2.59225821495056,25143.9458333333,52,6.85937738418579
"944",3,1980,1,4,3,13840.7633333333,9777.2492980957,14.0351333618164,2.56974077224731,5625.53416666667,16,5.4968900680542
"945",1,1980,1,4,4,698666.070833333,328926.384204865,17.4873943328857,2.74444508552551,190392.031666667,465,9.97069835662842
"946",2,1980,1,4,4,31494.7525,22127.3567810059,18.011625289917,2.776202917099,16087.0016666667,34,8.97359371185303
"947",3,1980,1,4,4,11585.9483333333,6971.08419418335,16.1594047546387,2.70750832557678,5706.4325,14,6.03955316543579
"948",1,1980,1,4,5,209504.069166667,133151.25069809,23.9408588409424,3.00658845901489,85372.355,202,16.5028553009033
"949",2,1980,1,4,5,19727.57,12043.9124526978,28.7164745330811,3.16874575614929,8123.4075,17,20.2734451293945
"950",3,1980,1,4,5,518.173333333333,518.17333984375,17.5324821472168,2.86405539512634,518.173333333333,1,NA
"951",1,1981,0,1,1,5876149.39416669,2964212.53410053,9.51194381713867,2.1766562461853,2378593.44,4972,5.02819919586182
"952",2,1981,0,1,1,1154063.48416667,305655.128211975,8.62724304199219,2.10754108428955,240109.535833333,424,3.46667957305908
"953",3,1981,0,1,1,196475.391666667,64983.9316177368,9.91320133209229,2.20671582221985,46576.5575,138,5.00337553024292
"954",1,1981,0,1,2,4580235.68666666,3734463.20491505,12.7812032699585,2.46738290786743,2955242.54916666,6025,5.92466068267822
"955",2,1981,0,1,2,649516.903333334,397408.875829697,10.6512632369995,2.29597735404968,307103.535,506,4.36608791351318
"956",3,1981,0,1,2,90764.1075,62792.6625671387,13.2788686752319,2.46635484695435,51178.4208333333,170,7.73578643798828
"957",1,1981,0,1,3,4117953.09583332,2659716.17852783,11.749945640564,2.36903882026672,2144039.7375,4334,6.19181442260742
"958",2,1981,0,1,3,446551.0875,223098.117668152,11.7200269699097,2.37913846969604,181322.8325,303,5.13461256027222
"959",3,1981,0,1,3,180827.738333333,82764.3541984558,10.7856311798096,2.31422924995422,72039.1091666667,187,4.42188310623169
"960",1,1981,0,1,4,784184.612500001,637357.57736206,15.548002243042,2.64212465286255,479189.532500001,938,7.46651315689087
"961",2,1981,0,1,4,48150.9775,36132.1472854614,16.3043155670166,2.65389847755432,27904.43,44,9.13624382019043
"962",3,1981,0,1,4,26117.4916666667,15662.287612915,17.7824420928955,2.75271034240723,13304.2558333333,26,9.42210578918457
"963",1,1981,0,1,5,46312.6475,28363.5577087402,19.087682723999,2.83530402183533,21325.2483333333,41,8.54071521759033
"964",2,1981,0,1,5,3294.5025,3294.50254821777,15.6588191986084,2.72344446182251,3109.74333333333,6,4.05881452560425
"965",3,1981,0,1,5,2534.10833333333,2534.1083984375,22.592809677124,3.11636996269226,1363.85333333333,2,1.60405647754669
"966",1,1981,0,2,1,3095638.74833334,2536640.8604393,15.0189571380615,2.62145662307739,1869873.84416666,3696,7.08275556564331
"967",2,1981,0,2,1,641982.779166666,430774.725311279,13.0598745346069,2.46747422218323,332230.873333333,558,7.48875331878662
"968",3,1981,0,2,1,91090.53,61056.1260261536,12.2982969284058,2.45997977256775,41284.3358333333,114,4.0305347442627
"969",1,1981,0,2,2,7271294.93500003,6554494.37829208,18.1793251037598,2.82052874565125,4776741.19166665,10168,7.85408210754395
"970",2,1981,0,2,2,983540.073333333,782992.227336884,14.9762001037598,2.63875269889832,602851.119166667,988,5.5502724647522
"971",3,1981,0,2,2,166576.1875,139233.506893158,16.8574619293213,2.74162483215332,107442.150833333,323,6.7906436920166
"972",1,1981,0,2,3,5463321.15333334,5008127.69264412,19.65110206604,2.88245558738708,3608559.72083335,7749,9.4634838104248
"973",2,1981,0,2,3,624344.683333332,500643.988853455,16.6529197692871,2.73004341125488,393084.8525,669,7.42978620529175
"974",3,1981,0,2,3,155792.275,124912.368761063,17.680570602417,2.76898074150085,94755.7508333334,284,9.03001499176025
"975",1,1981,0,2,4,4319230.03333333,4068947.71509743,23.4331226348877,3.0294132232666,2875920.35833333,6085,13.0608081817627
"976",2,1981,0,2,4,245222.773333333,212891.56388855,19.5117282867432,2.84536528587341,167673.396666667,280,11.3476791381836
"977",3,1981,0,2,4,182502.746666667,157258.124635696,20.5773601531982,2.90838885307312,120126.3975,272,10.6527423858643
"978",1,1981,0,2,5,1982117.6525,1895776.0478344,26.5099582672119,3.12899708747864,1229971.59916667,2631,15.2354755401611
"979",2,1981,0,2,5,73412.5333333333,67853.0333557129,25.6589641571045,3.10378909111023,40006.9491666667,77,15.740029335022
"980",3,1981,0,2,5,112963.63,103131.542495728,27.1972923278809,3.17167687416077,73360.0508333334,147,14.8783645629883
"981",1,1981,0,3,1,3759837.05833334,3048345.46729279,17.1417827606201,2.75072169303894,1949431.88833333,4086,7.81275081634521
"982",2,1981,0,3,1,768770.22,543026.233579636,13.5330238342285,2.51016211509705,365065.018333333,666,6.54830121994019
"983",3,1981,0,3,1,96823.5716666667,65173.2960338593,14.447413444519,2.58763837814331,46246.6433333333,123,6.46368074417114
"984",1,1981,0,3,2,4938837.25499999,4491514.99312401,21.0380210876465,2.95898413658142,2790734.29166668,5960,9.64682197570801
"985",2,1981,0,3,2,453252.834166667,367786.025653839,16.5582218170166,2.72663283348083,248261.245833333,449,6.80177116394043
"986",3,1981,0,3,2,102953.753333333,88450.7123699188,18.2891845703125,2.80653262138367,59929.3583333333,211,8.47358703613281
"987",1,1981,0,3,3,2471978.89333334,2279673.30854511,24.2830448150635,3.09109306335449,1340048.89416667,2888,11.7477827072144
"988",2,1981,0,3,3,198397.32,162791.560504913,19.1229686737061,2.85243320465088,113303.045,206,8.89983940124512
"989",3,1981,0,3,3,63709.2433333333,52410.9381484985,19.1878185272217,2.85388231277466,37712.6208333333,102,8.93051052093506
"990",1,1981,0,3,4,2099414.32666667,2024381.33724976,33.2915954589844,3.35748386383057,1138733.45416667,2368,18.9676685333252
"991",2,1981,0,3,4,93039.5041666667,88046.0735549927,22.7399272918701,2.9634268283844,54588.8875,98,15.5558280944824
"992",3,1981,0,3,4,71841.35,66433.9542007446,29.1189670562744,3.24859666824341,35799.0275,83,17.256010055542
"993",1,1981,0,3,5,1335114.86416667,1295003.72155762,33.3983955383301,3.34725141525269,675711.168333333,1427,19.5972442626953
"994",2,1981,0,3,5,53292.6666666667,49884.890625,32.6887550354004,3.33054232597351,29159.9616666667,55,19.8383445739746
"995",3,1981,0,3,5,66913.3825,65958.5416717529,32.6853065490723,3.30990052223206,33431.73,73,21.0107593536377
"996",1,1981,0,4,1,3303937.39250001,1938804.02733612,16.7497882843018,2.72605180740356,1185482.11333333,2533,7.79424142837524
"997",2,1981,0,4,1,578304.6675,307024.671672821,13.9871683120728,2.55446124076843,201428.783333333,396,5.70030403137207
"998",3,1981,0,4,1,76012.2691666666,41001.0643367767,15.8295154571533,2.63549566268921,22711.7533333333,94,8.25332641601562
"999",1,1981,0,4,2,2944133.14083334,2082141.70375061,20.2557220458984,2.90548348426819,1187226.79666667,2547,10.2146091461182
"1000",2,1981,0,4,2,169620.2175,114326.113619804,16.0258331298828,2.69101476669312,77487.5716666667,153,6.52195119857788
"1001",3,1981,0,4,2,45566.5983333333,28239.8573875427,17.6500911712646,2.76013231277466,16875.9641666667,57,10.0469064712524
"1002",1,1981,0,4,3,1290491.80416667,958383.010055542,24.7175540924072,3.07427477836609,521172.265,1076,14.1345958709717
"1003",2,1981,0,4,3,60784.3425,45811.6665058136,16.543586730957,2.72384166717529,29532.88,54,6.98888492584229
"1004",3,1981,0,4,3,19916.8983333333,14253.6508827209,16.5720596313477,2.70777177810669,7850.065,19,7.57301378250122
"1005",1,1981,0,4,4,1028432.5675,839179.505483627,33.7537956237793,3.35382866859436,411826.139999999,856,20.0252895355225
"1006",2,1981,0,4,4,19422.4158333333,14268.5856704712,20.0428237915039,2.89115405082703,9058.11666666666,20,8.71575164794922
"1007",3,1981,0,4,4,16659.4208333333,14702.6475067139,27.2844638824463,3.03074550628662,9611.69666666667,22,22.7321720123291
"1008",1,1981,0,4,5,572698.778333334,484456.328567505,33.5816497802734,3.33148837089539,217256.715833333,470,20.9368953704834
"1009",2,1981,0,4,5,11937.6291666667,8660.87571716309,23.9289779663086,2.88789463043213,3521.915,8,16.897424697876
"1010",3,1981,0,4,5,11611.3066666667,9777.07998657227,35.4384956359863,3.44300055503845,4194.16083333333,8,20.3919658660889
"1011",1,1981,1,1,1,5346733.41,1954424.88188934,7.68599033355713,2.00455260276794,1596495.93666667,3493,2.52459764480591
"1012",2,1981,1,1,1,1118623.80583333,177055.837295532,7.81118106842041,2.03572034835815,152732.115833333,288,1.72418224811554
"1013",3,1981,1,1,1,187087.3125,43233.1844348907,7.88908529281616,2.03945469856262,36228.2741666667,108,2.18386888504028
"1014",1,1981,1,1,2,5075978.84666667,3420847.71170712,9.91033935546875,2.23040843009949,2882162.4125,6067,4.45394420623779
"1015",2,1981,1,1,2,807336.626666668,377586.678554535,9.37061595916748,2.19115233421326,318879.0275,579,3.32221579551697
"1016",3,1981,1,1,2,109588.011666667,55599.0792293549,10.4836711883545,2.26524138450623,45761.9216666667,149,5.55663633346558
"1017",1,1981,1,1,3,4340752.79833334,2753861.32638359,9.93620300292969,2.22929644584656,2324411.22583334,4853,4.48837423324585
"1018",2,1981,1,1,3,618981.565833334,266526.24363327,9.48735523223877,2.20461630821228,225559.9625,409,3.220942735672
"1019",3,1981,1,1,3,152219.8725,79719.370552063,10.1233215332031,2.25859045982361,65120.7583333333,175,4.14154672622681
"1020",1,1981,1,1,4,906938.453333333,743279.748126984,13.5712461471558,2.51769876480103,611156.008333333,1274,6.72152996063232
"1021",2,1981,1,1,4,81537.3566666666,59654.710105896,12.3633270263672,2.4302077293396,43991.0866666667,82,6.20848083496094
"1022",3,1981,1,1,4,31863.475,19762.1999893188,17.0261497497559,2.69522619247437,17139.73,43,10.3470325469971
"1023",1,1981,1,1,5,43436.1033333333,31125.2857017517,15.5212278366089,2.65126299858093,25600.7908333333,56,6.42409610748291
"1024",2,1981,1,1,5,3229.91583333333,2514.91833496094,11.4940929412842,2.38238763809204,1795.88,4,4.79747104644775
"1025",3,1981,1,1,5,2093.5175,818.467514038086,9.65635681152344,2.26761651039124,763.8275,1,NA
"1026",1,1981,1,2,1,3266487.43833333,1359825.6280508,10.020486831665,2.2362174987793,1119585.30416667,2309,4.46469449996948
"1027",2,1981,1,2,1,808601.711666667,304840.21194458,9.5211009979248,2.19899773597717,257374.89,482,3.52101182937622
"1028",3,1981,1,2,1,152030.469166667,54496.5077323914,9.28858661651611,2.18431162834167,44932.8225,122,3.00246095657349
"1029",1,1981,1,2,2,9303945.89083338,5563042.05818367,12.0790796279907,2.40739989280701,4437697.80500001,9677,6.02878189086914
"1030",2,1981,1,2,2,1308137.95916666,827646.247020721,11.6013116836548,2.38382005691528,686893.753333334,1302,4.54536724090576
"1031",3,1981,1,2,2,230862.605,127180.355978012,12.3588285446167,2.43111634254456,99342.4525000001,295,6.39898252487183
"1032",1,1981,1,2,3,5311935.15999998,3511166.02130508,14.3625345230103,2.57175993919373,2771922.59000001,6081,7.21282052993774
"1033",2,1981,1,2,3,714361.523333333,483007.799297333,13.9066667556763,2.54919028282166,384366.74,734,6.9008321762085
"1034",3,1981,1,2,3,170859.390833334,109399.692333221,14.3901224136353,2.55226922035217,90233.9083333334,258,8.72153282165527
"1035",1,1981,1,2,4,3793111.70416666,2678209.32151222,17.3952178955078,2.74390697479248,1989552.97,4474,9.4399471282959
"1036",2,1981,1,2,4,294769.020833333,241947.644802094,17.6297702789307,2.77160406112671,184907.430833333,346,9.03387451171875
"1037",3,1981,1,2,4,215042.37,142273.111795425,16.3688316345215,2.70866298675537,116266.255833333,274,7.16061449050903
"1038",1,1981,1,2,5,1022761.2625,834109.424781799,21.1308517456055,2.93588781356812,583416.446666667,1294,11.3437986373901
"1039",2,1981,1,2,5,75646.9766666667,69061.2399520874,25.2134418487549,3.10260963439941,48164.05,97,15.361349105835
"1040",3,1981,1,2,5,68399.3891666667,46160.3766841888,20.9799671173096,2.96193170547485,35838.2008333334,71,8.58624744415283
"1041",1,1981,1,3,1,3798174.18749999,1731231.41567421,10.1411056518555,2.25489163398743,1325515.85166667,2788,3.99911165237427
"1042",2,1981,1,3,1,938841.494166666,441038.958539009,9.40038013458252,2.18655490875244,348004.923333333,687,3.59948253631592
"1043",3,1981,1,3,1,132126.074166667,51969.5392799377,9.21226787567139,2.1745810508728,39823.065,121,2.96318793296814
"1044",1,1981,1,3,2,7082035.3608333,4279973.27098846,12.5249662399292,2.43971610069275,3146274.08333331,6855,6.31810808181763
