st,year,div_rate,stpop,lfdivlaw,unilateral,years_unilateral,years_unilateral_long,reform,evdiv50,married,married_annual,neighper,time,timesq,divx1,divx2,divx3,divx4,divx5,divx6,divx7,divx8,divx9,divx10,divx11,divx12,divx13,divx14,divx15,divx16,divx17
KS,1957,2.299999952,2128000,1969,0,-99,-99,1,0.066327639,NA,0.756943655,0.25,-11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1958,2.200000048,2142000,1969,0,-99,-99,1,0.066327639,NA,0.759264636,0.25,-10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1959,2.299999952,2160000,1969,0,-99,-99,1,0.066327639,NA,0.761585617,0.25,-9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1960,2.200000048,2183000,1969,0,-99,-99,1,0.066327639,0.763906598,0.763906598,0.25,-8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1961,2.299999952,2215000,1969,0,-99,-99,1,0.066327639,NA,0.759770626,0.25,-7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1962,2.400000095,2231000,1969,0,-99,-99,1,0.066327639,NA,0.755634654,0.25,-6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1963,2.400000095,2217000,1969,0,-99,-99,1,0.066327639,NA,0.751498681,0.25,-5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1964,2.599999905,2209000,1969,0,-99,-99,1,0.066327639,NA,0.747362709,0.25,-4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1965,2.599999905,2206000,1969,0,-99,-99,1,0.066327639,NA,0.743226737,0.25,-3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1966,2.700000048,2200000,1969,0,-99,-99,1,0.066327639,NA,0.739090765,0.25,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1967,3,2197000,1969,0,-99,-99,1,0.066327639,NA,0.734954792,0.25,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1968,3.099999905,2216000,1969,0,-99,-99,1,0.066327639,NA,0.73081882,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1969,3.400000095,2236000,1969,1,1,1,1,0.066327639,NA,0.726682848,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1970,3.900000095,2249071,1969,1,1,1,1,0.066327639,0.722546875,0.722546875,0.25,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1971,4.199999809,2246600,1969,1,3,3,1,0.066327639,NA,0.718231523,0.5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1972,4.400000095,2256375,1969,1,3,3,1,0.066327639,NA,0.713916171,0.75,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1973,4.599999905,2265603,1969,1,5,5,1,0.066327639,NA,0.709600818,0.75,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1974,5.099999905,2269499,1969,1,5,5,1,0.066327639,NA,0.705285466,0.75,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1975,5.5,2280578,1969,1,7,7,1,0.066327639,NA,0.700970113,0.75,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1976,5.599999905,2301001,1969,1,7,7,1,0.066327639,NA,0.696654761,0.75,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1977,5.400000095,2320647,1969,1,9,9,1,0.066327639,NA,0.692339408,0.75,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1978,5.400000095,2335657,1969,1,9,9,1,0.066327639,NA,0.688024056,0.75,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1979,5.400000095,2350906,1969,1,11,11,1,0.066327639,NA,0.683708704,0.75,11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1980,5.699999809,2363679,1969,1,11,11,1,0.066327639,0.679393351,0.679393351,0.75,12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1981,5.800000191,2384849,1969,1,13,13,1,0.066327639,NA,0.676372194,0.75,13,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1982,5.099999905,2401202,1969,1,13,13,1,0.066327639,NA,0.673351038,0.75,14,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1983,5,2415531,1969,1,15,15,1,0.066327639,NA,0.670329881,0.75,15,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1984,5.300000191,2424086,1969,1,15,15,1,0.066327639,NA,0.667308724,0.75,16,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1985,5.199999809,2427405,1969,1,15,17,1,0.066327639,NA,0.664287567,0.75,17,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1986,5,2432619,1969,1,15,17,1,0.066327639,NA,0.66126641,0.75,18,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1987,4.900000095,2445367,1969,1,15,19,1,0.066327639,NA,0.658245254,0.75,19,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1988,5,2461996,1969,1,15,19,1,0.066327639,NA,0.655224097,0.75,20,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1989,5,2472849,1969,1,15,21,1,0.066327639,NA,0.65220294,0.75,21,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1990,5.099999905,2480683,1969,1,15,21,1,0.066327639,0.649181783,0.649181783,0.75,22,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1991,5.57067585,2495209,1969,1,15,23,1,0.066327639,NA,0.646993113,0.75,23,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1992,5.225566387,2526042,1969,1,15,23,1,0.066327639,NA,0.644804442,0.75,24,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1993,4.74681139,2547605,1969,1,15,25,1,0.066327639,NA,0.642615771,0.75,25,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1994,4.684486866,2569118,1969,1,15,25,1,0.066327639,NA,0.640427101,0.75,26,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1995,4.136157513,2586942,1969,1,15,25,1,0.066327639,NA,0.63823843,0.75,27,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1996,4.50300312,2598266,1969,1,15,25,1,0.066327639,NA,0.636049759,0.75,28,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1997,4.381695271,2616339,1969,1,15,25,1,0.066327639,NA,0.633861089,0.75,29,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1998,4.051667213,2638667,1969,1,15,25,1,0.066327639,NA,0.631672418,0.75,30,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KY,1956,NA,2898000,1972,0,-99,-99,1,0.071101218,NA,0.739067316,0,-12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1957,NA,2928000,1972,0,-99,-99,1,0.071101218,NA,0.739366353,0,-11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1958,NA,2961000,1972,0,-99,-99,1,0.071101218,NA,0.739665389,0,-10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1959,2.213901281,2999000,1972,0,-99,-99,1,0.071101218,NA,0.739964426,0,-9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1960,2.419606447,3041000,1972,0,-99,-99,1,0.071101218,0.740263462,0.740263462,0,-8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1961,2.400000095,3054000,1972,0,-99,-99,1,0.071101218,NA,0.737999213,0,-7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1962,2.299999952,3079000,1972,0,-99,-99,1,0.071101218,NA,0.735734963,0,-6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1963,2.299999952,3096000,1972,0,-99,-99,1,0.071101218,NA,0.733470714,0,-5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1964,2.5,3129000,1972,0,-99,-99,1,0.071101218,NA,0.731206465,0,-4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1965,2.599999905,3140000,1972,0,-99,-99,1,0.071101218,NA,0.728942215,0,-3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1966,2.099999905,3147000,1972,0,-99,-99,1,0.071101218,NA,0.726677966,0,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1967,2.400000095,3172000,1972,0,-99,-99,1,0.071101218,NA,0.724413717,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1968,3.099999905,3195000,1972,0,-99,-99,1,0.071101218,NA,0.722149467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1969,3,3198000,1972,0,-99,-99,1,0.071101218,NA,0.719885218,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1970,3.299999952,3220711,1972,0,-99,-99,1,0.071101218,0.717620969,0.717620969,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1971,3.400000095,3298053,1972,0,-99,-99,1,0.071101218,NA,0.71391449,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1972,3.599999905,3335728,1972,1,1,1,1,0.071101218,NA,0.710208011,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1973,3.900000095,3371024,1972,1,1,1,1,0.071101218,NA,0.706501532,0.142857149,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1974,4,3416315,1972,1,3,3,1,0.071101218,NA,0.702795053,0.142857149,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1975,4.199999809,3467769,1972,1,3,3,1,0.071101218,NA,0.699088573,0.142857149,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1976,4.5,3529257,1972,1,5,5,1,0.071101218,NA,0.695382094,0.142857149,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1977,4.300000191,3573693,1972,1,5,5,1,0.071101218,NA,0.691675615,0.142857149,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1978,3.799999952,3609976,1972,1,7,7,1,0.071101218,NA,0.687969136,0.142857149,10,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1979,4.400000095,3641804,1972,1,7,7,1,0.071101218,NA,0.684262657,0.142857149,11,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1980,4.599999905,3660777,1972,1,9,9,1,0.071101218,0.680556178,0.680556178,0.142857149,12,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1981,4.5,3670394,1972,1,9,9,1,0.071101218,NA,0.677132863,0.142857149,13,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1982,4.400000095,3683445,1972,1,11,11,1,0.071101218,NA,0.673709548,0.142857149,14,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1983,4.599999905,3694484,1972,1,11,11,1,0.071101218,NA,0.670286232,0.142857149,15,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1984,4.599999905,3695453,1972,1,13,13,1,0.071101218,NA,0.666862917,0.142857149,16,256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1985,4.900000095,3694826,1972,1,13,13,1,0.071101218,NA,0.663439602,0.142857149,17,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1986,5.099999905,3687809,1972,1,15,15,1,0.071101218,NA,0.660016286,0.142857149,18,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1987,5.300000191,3683329,1972,1,15,15,1,0.071101218,NA,0.656592971,0.142857149,19,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1988,5.400000095,3679999,1972,1,15,17,1,0.071101218,NA,0.653169656,0.142857149,20,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1989,5.5,3677306,1972,1,15,17,1,0.071101218,NA,0.649746341,0.142857149,21,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1990,5.699999809,3692584,1972,1,15,19,1,0.071101218,0.646323025,0.646323025,0.142857149,22,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1991,6.0031991,3714686,1972,1,15,19,1,0.071101218,NA,0.64400636,0.142857149,23,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1992,6.442410469,3756358,1972,1,15,21,1,0.071101218,NA,0.641689694,0.142857149,24,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1993,5.856886387,3792288,1972,1,15,21,1,0.071101218,NA,0.639373028,0.142857149,25,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1994,5.712469578,3823215,1972,1,15,23,1,0.071101218,NA,0.637056363,0.142857149,26,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1995,5.939955235,3855248,1972,1,15,23,1,0.071101218,NA,0.634739697,0.142857149,27,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1996,5.462438107,3881051,1972,1,15,25,1,0.071101218,NA,0.632423031,0.142857149,28,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1997,5.644073486,3907816,1972,1,15,25,1,0.071101218,NA,0.630106366,0.142857149,29,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,1998,5.685622215,3934310,1972,1,15,25,1,0.071101218,NA,0.6277897,0.142857149,30,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LA,1956,NA,3032000,2000,0,-99,-99,0,0.072173275,NA,0.743125439,0,-12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1957,NA,3115000,2000,0,-99,-99,0,0.072173275,NA,0.743887931,0,-11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1958,NA,3155000,2000,0,-99,-99,0,0.072173275,NA,0.744650424,0,-10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1959,NA,3208000,2000,0,-99,-99,0,0.072173275,NA,0.745412916,0,-9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1960,NA,3260000,2000,0,-99,-99,0,0.072173275,0.746175408,0.746175408,0,-8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1961,NA,3287000,2000,0,-99,-99,0,0.072173275,NA,0.74221769,0,-7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1962,NA,3345000,2000,0,-99,-99,0,0.072173275,NA,0.738259971,0,-6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1963,NA,3377000,2000,0,-99,-99,0,0.072173275,NA,0.734302253,0,-5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1964,NA,3446000,2000,0,-99,-99,0,0.072173275,NA,0.730344534,0,-4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1965,NA,3496000,2000,0,-99,-99,0,0.072173275,NA,0.726386815,0,-3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1966,NA,3550000,2000,0,-99,-99,0,0.072173275,NA,0.722429097,0,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1967,NA,3581000,2000,0,-99,-99,0,0.072173275,NA,0.718471378,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1968,NA,3603000,2000,0,-99,-99,0,0.072173275,NA,0.714513659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1969,NA,3619000,2000,0,-99,-99,0,0.072173275,NA,0.710555941,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1970,NA,3644637,2000,0,-99,-99,0,0.072173275,0.706598222,0.706598222,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1971,2.5,3710487,2000,0,-99,-99,0,0.072173275,NA,0.70183388,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1972,2.799999952,3761646,2000,0,-99,-99,0,0.072173275,NA,0.697069538,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1973,NA,3788375,2000,0,-99,-99,0,0.072173275,NA,0.692305195,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1974,NA,3820109,2000,0,-99,-99,0,0.072173275,NA,0.687540853,0.333333343,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1975,NA,3886104,2000,0,-99,-99,0,0.072173275,NA,0.682776511,0.333333343,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1976,3.200000048,3950605,2000,0,-99,-99,0,0.072173275,NA,0.678012168,0.333333343,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1977,NA,4014459,2000,0,-99,-99,0,0.072173275,NA,0.673247826,0.333333343,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1978,3.200000048,4068579,2000,0,-99,-99,0,0.072173275,NA,0.668483484,0.333333343,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1979,3.700000048,4137665,2000,0,-99,-99,0,0.072173275,NA,0.663719141,0.333333343,11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1980,4.300000191,4205900,2000,0,-99,-99,0,0.072173275,0.658954799,0.658954799,0.333333343,12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1981,NA,4283303,2000,0,-99,-99,0,0.072173275,NA,0.653693593,0.333333343,13,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1982,3.799999952,4352608,2000,0,-99,-99,0,0.072173275,NA,0.648432386,0.333333343,14,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1983,3.599999905,4395316,2000,0,-99,-99,0,0.072173275,NA,0.643171179,0.333333343,15,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1984,NA,4400477,2000,0,-99,-99,0,0.072173275,NA,0.637909973,0.333333343,16,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1985,NA,4408118,2000,0,-99,-99,0,0.072173275,NA,0.632648766,0.333333343,17,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1986,NA,4406919,2000,0,-99,-99,0,0.072173275,NA,0.627387559,0.333333343,18,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1987,NA,4344148,2000,0,-99,-99,0,0.072173275,NA,0.622126353,0.333333343,19,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1988,NA,4288863,2000,0,-99,-99,0,0.072173275,NA,0.616865146,0.333333343,20,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1989,NA,4252894,2000,0,-99,-99,0,0.072173275,NA,0.61160394,0.333333343,21,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1990,NA,4219179,2000,0,-99,-99,0,0.072173275,0.606342733,0.606342733,0.333333343,22,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1991,NA,4240950,2000,0,-99,-99,0,0.072173275,NA,0.602952349,0.333333343,23,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1992,NA,4270849,2000,0,-99,-99,0,0.072173275,NA,0.599561965,0.333333343,24,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1993,NA,4284749,2000,0,-99,-99,0,0.072173275,NA,0.596171582,0.333333343,25,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1994,NA,4306500,2000,0,-99,-99,0,0.072173275,NA,0.592781198,0.333333343,26,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1995,NA,4327978,2000,0,-99,-99,0,0.072173275,NA,0.589390814,0.333333343,27,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1996,NA,4338763,2000,0,-99,-99,0,0.072173275,NA,0.586000431,0.333333343,28,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1997,NA,4351390,2000,0,-99,-99,0,0.072173275,NA,0.582610047,0.333333343,29,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,1998,NA,4362758,2000,0,-99,-99,0,0.072173275,NA,0.579219663,0.333333343,30,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MA,1956,NA,4891000,1975,0,-99,-99,1,0.045916516,NA,0.675784397,0,-12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1957,1.100000024,4929000,1975,0,-99,-99,1,0.045916516,NA,0.678760147,0,-11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1958,1.100000024,5010000,1975,0,-99,-99,1,0.045916516,NA,0.681735897,0,-10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1959,1.100000024,5117000,1975,0,-99,-99,1,0.045916516,NA,0.684711647,0,-9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1960,1.100000024,5160000,1975,0,-99,-99,1,0.045916516,0.687687397,0.687687397,0,-8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1961,1.100000024,5219000,1975,0,-99,-99,1,0.045916516,NA,0.684542876,0,-7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1962,1.200000048,5263000,1975,0,-99,-99,1,0.045916516,NA,0.681398356,0,-6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1963,1.100000024,5344000,1975,0,-99,-99,1,0.045916516,NA,0.678253835,0,-5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1964,1.299999952,5448000,1975,0,-99,-99,1,0.045916516,NA,0.675109315,0,-4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1965,1.5,5502000,1975,0,-99,-99,1,0.045916516,NA,0.671964794,0,-3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1966,1.899999976,5535000,1975,0,-99,-99,1,0.045916516,NA,0.668820274,0,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1967,1.299999952,5594000,1975,0,-99,-99,1,0.045916516,NA,0.665675753,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1968,1.799999952,5618000,1975,0,-99,-99,1,0.045916516,NA,0.662531233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1969,2,5650000,1975,0,-99,-99,1,0.045916516,NA,0.659386712,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1970,1.899999976,5689170,1975,0,-99,-99,1,0.045916516,0.656242192,0.656242192,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1971,2.200000048,5737580,1975,0,-99,-99,1,0.045916516,NA,0.650055587,0.200000003,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1972,2.5,5760302,1975,0,-99,-99,1,0.045916516,NA,0.643868983,0.200000003,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1973,2.5,5781172,1975,0,-99,-99,1,0.045916516,NA,0.637682378,0.400000006,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1974,2.799999952,5773548,1975,0,-99,-99,1,0.045916516,NA,0.631495774,0.400000006,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1975,2.900000095,5757756,1975,1,1,1,1,0.045916516,NA,0.625309169,0.400000006,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1976,3,5743672,1975,1,1,1,1,0.045916516,NA,0.619122565,0.600000024,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1977,2.900000095,5738199,1975,1,3,3,1,0.045916516,NA,0.61293596,0.600000024,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1978,2.799999952,5736469,1975,1,3,3,1,0.045916516,NA,0.606749356,0.600000024,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1979,3,5738404,1975,1,5,5,1,0.045916516,NA,0.600562751,0.600000024,11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1980,3.099999905,5737037,1975,1,5,5,1,0.045916516,0.594376147,0.594376147,0.600000024,12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1981,3.400000095,5768685,1975,1,7,7,1,0.045916516,NA,0.590452695,0.600000024,13,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1982,3.400000095,5771222,1975,1,7,7,1,0.045916516,NA,0.586529243,0.600000024,14,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1983,3.200000048,5799407,1975,1,9,9,1,0.045916516,NA,0.582605791,0.600000024,15,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1984,3,5840773,1975,1,9,9,1,0.045916516,NA,0.578682339,0.600000024,16,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1985,3.700000048,5880733,1975,1,11,11,1,0.045916516,NA,0.574758887,0.600000024,17,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1986,3.400000095,5902678,1975,1,11,11,1,0.045916516,NA,0.570835435,0.600000024,18,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1987,2.900000095,5935204,1975,1,13,13,1,0.045916516,NA,0.566911983,0.600000024,19,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1988,3,5979982,1975,1,13,13,1,0.045916516,NA,0.562988532,0.600000024,20,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,1989,2.799999952,6015478,1975,1,15,15,1,0.045916516,NA,0.55906508,0.600000024,21,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
