statedisdec,demsharenext,demshareprev,use,demwinprev,difdemshare,difdemshare2,difdemshare3,difdemshare4,demofficeexp,demelectexp,othofficeexp,othelectexp,right,rdifdemshare,rdifdemshare2,rdifdemshare3,rdifdemshare4,difdemsharenext
12125,,0.29889327,,0,-0.32950807,0.10857557,-0.035776526,0.011788653,0,0,0,0,0,0,0,0,0,
12126,0.3037606,,,,-0.33429387,0.11175239,-0.03735814,0.012488597,0,0,1.7948718,2.1538463,0,0,0,0,0,
12126,0.46650892,0.3044285,1,0,-0.37965053,0.14413452,-0.054720752,0.020774761,0,0,2,2,0,0,0,0,0,0.16208044
12126,0.50120795,0.3037606,1,0,-0.037950218,0.001440219,-5.47E-05,2.074231e-06,0,0,0,0,0,0,0,0,0,0.19744736
12126,,0.46650892,,0,0.028747082,0.000826395,2.3756436e-05,6.829282e-07,0,0,1,1,1,0.028747082,0.000826395,2.3756436e-05,6.829282e-07,
12131,0.68053454,,,,0.30778793,0.09473341,0.029157799,0.008974418,0,0,0.9285714,0.96428573,1,0.30778793,0.09473341,0.029157799,0.008974418,
12131,0.51928145,0.6443411,1,1,0.36106905,0.13037086,0.047072884,0.01699656,1,1,0,0,1,0.36106905,0.13037086,0.047072884,0.01699656,-0.12505966
12131,,0.68053454,,1,0.105323315,0.011093001,0.001168352,0.000123055,0,0,0,0,1,0.105323315,0.011093001,0.001168352,0.000123055,
12132,0.60764253,,,,0.13907167,0.01934093,0.002689776,0.000374072,1,1,1.7678572,1.875,1,0.13907167,0.01934093,0.002689776,0.000374072,
12132,0.44966382,0.55147374,1,1,0.33835423,0.11448359,0.038736004,0.013106491,2,2,0,0,1,0.33835423,0.11448359,0.038736004,0.013106491,-0.10180992
12132,0.6613193,0.60764253,1,1,0.00046736,2.1842538e-07,1.0208329e-10,4.770965e-14,3,3,0,1,1,0.00046736,2.1842538e-07,1.0208329e-10,4.770965e-14,0.053676784
12132,0.6830448,0.44966382,1,1,0.41234225,0.17002614,0.07010896,0.028908886,0,0,0,0,1,0.41234225,0.17002614,0.07010896,0.028908886,0.23338097
12132,,0.6613193,,1,0.3660896,0.13402161,0.049063917,0.01796179,1,1,0,1,1,0.3660896,0.13402161,0.049063917,0.01796179,
12133,0.7712224,,,,0.5606018,0.31427434,0.17618276,0.09876836,2,2,2.1,2.1833334,1,0.5606018,0.31427434,0.17618276,0.09876836,
12133,0.71830696,0.77049685,1,1,0.5565471,0.3097447,0.17238751,0.09594177,3,3,0,0,1,0.5565471,0.3097447,0.17238751,0.09594177,-0.052189887
12133,0.555373,0.7712224,1,1,0.43661392,0.19063172,0.08323246,0.03634045,4,4,0,0,1,0.43661392,0.19063172,0.08323246,0.03634045,-0.2158494
12133,0.7110967,0.71830696,1,1,0.20699838,0.04284833,0.008869534,0.001835979,5,5,0,0,1,0.20699838,0.04284833,0.008869534,0.001835979,-0.007210255
12133,,0.555373,,1,0.45578787,0.20774259,0.094686545,0.043156978,6,6,0,0,1,0.45578787,0.20774259,0.094686545,0.043156978,
12134,0.57282186,,,,-0.12768206,0.016302709,-0.002081564,0.000265778,0,0,0.9,0.98333335,0,0,0,0,0,
12134,0.5036618,0.42898485,1,0,0.14564371,0.02121209,0.003089408,0.000449953,0,1,1,1,1,0.14564371,0.02121209,0.003089408,0.000449953,0.07467696
12134,0.4815806,0.57282186,1,1,0.025070459,0.000628528,1.5757483e-05,3.9504732e-07,1,2,0,0,1,0.025070459,0.000628528,1.5757483e-05,3.9504732e-07,-0.09124127
12134,0.26362756,0.5036618,1,1,-0.0368388,0.001357097,-5.00E-05,1.8417127e-06,2,3,0,0,0,0,0,0,0,-0.24003425
12134,,0.4815806,,0,-0.45277986,0.2050096,-0.09282422,0.042028937,0,0,1,1,0,0,0,0,0,
12135,0.38414422,,,,-0.20350537,0.041414436,-0.00842806,0.001715155,0,0,1.5386904,1.875,0,0,0,0,0,
12135,0.34641048,0.3911896,1,0,-0.22293672,0.04970078,-0.011080129,0.002470168,0,0,0,0,0,0,0,0,0,-0.044779122
12135,0.3051931,0.38414422,1,0,-0.307179,0.09435894,-0.028985085,0.00890361,0,0,1,1,0,0,0,0,0,-0.07895112
12135,0.39471447,0.34641048,1,0,-0.38961378,0.15179889,-0.05914294,0.023042904,0,1,2,2,0,0,0,0,0,0.04830399
12135,,0.3051931,,0,-0.18642092,0.03475276,-0.006478641,0.001207754,0,0,3,3,0,0,0,0,0,
12136,0.7090199,,,,0.33724284,0.11373273,0.03835555,0.012935135,0,0,1.7948718,2.1538463,1,0.33724284,0.11373273,0.03835555,0.012935135,
12136,0.7882613,0.6428346,1,1,0.45688042,0.20873971,0.09536909,0.04357227,1,1,0,0,1,0.45688042,0.20873971,0.09536909,0.04357227,0.14542669
12136,0.80056477,0.7090199,1,1,0.61466616,0.3778145,0.23222978,0.1427438,2,2,0,0,1,0.61466616,0.3778145,0.23222978,0.1427438,0.09154487
12136,,0.7882613,,1,0.6341505,0.40214688,0.25502163,0.1617221,3,3,0,0,1,0.6341505,0.40214688,0.25502163,0.1617221,
12141,0.6278819,,,,0.26795736,0.07180115,0.019239645,0.005155405,0,0,0.9285714,0.96428573,1,0.26795736,0.07180115,0.019239645,0.005155405,
12141,0.59229183,0.6320675,1,1,0.2557638,0.06541512,0.016730819,0.004279138,1,1,0,0,1,0.2557638,0.06541512,0.016730819,0.004279138,-0.03977567
12141,,0.6278819,,1,0.18458363,0.034071118,0.006288971,0.001160841,2,2,0,1,1,0.18458363,0.034071118,0.006288971,0.001160841,
12142,0.6236803,,,,0.06137705,0.003767142,0.000231216,1.419136e-05,3,3,1.7678572,1.875,1,0.06137705,0.003767142,0.000231216,1.419136e-05,
12142,0.45607615,0.5150622,1,1,0.27478063,0.07550439,0.020747146,0.005700914,0,0,0,0,1,0.27478063,0.07550439,0.020747146,0.005700914,-0.058986068
12142,0.6284986,0.6236803,1,1,-0.06696838,0.004484764,-0.000300337,2.011311e-05,1,1,0,1,0,0,0,0,0,0.00481832
12142,0.5734563,0.45607615,1,0,0.29893053,0.08935946,0.02671227,0.007985113,0,0,0,0,1,0.29893053,0.08935946,0.02671227,0.007985113,0.11738014
12142,,0.6284986,,1,0.15672278,0.024562031,0.00384943,0.000603293,1,1,0,1,1,0.15672278,0.024562031,0.00384943,0.000603293,
12143,0.746026,,,,0.42745644,0.182719,0.078104414,0.033386234,2,2,2.1,2.1833334,1,0.42745644,0.182719,0.078104414,0.033386234,
12143,0.6796096,0.70595616,1,1,0.49205193,0.2421151,0.119133204,0.058619723,3,3,0,0,1,0.49205193,0.2421151,0.119133204,0.058619723,-0.026346564
12143,0.58463365,0.746026,1,1,0.39435342,0.15551461,0.061327722,0.024184797,4,4,0,0,1,0.39435342,0.15551461,0.061327722,0.024184797,-0.16139233
12143,0.69731015,0.6796096,1,1,0.24379909,0.059437998,0.014490929,0.003532875,5,5,0,0,1,0.24379909,0.059437998,0.014490929,0.003532875,0.017700553
12143,,0.58463365,,1,0.41791448,0.17465252,0.072989814,0.0305035,6,6,0,0,1,0.41791448,0.17465252,0.072989814,0.0305035,
12144,0.79897135,,,,0.2696911,0.0727333,0.019615524,0.005290132,7,7,0.9,0.98333335,1,0.2696911,0.0727333,0.019615524,0.005290132,
12144,0.49856916,0.612302,1,1,0.6378361,0.4068349,0.25949398,0.16551463,8,8,0,0,1,0.6378361,0.4068349,0.25949398,0.16551463,-0.113732845
12144,0.6361116,0.79897135,1,1,0.04670635,0.002181483,0.000101889,4.7588683e-06,0,0,0,0,1,0.04670635,0.002181483,0.000101889,4.7588683e-06,-0.16285974
12144,0.64181495,0.49856916,1,1,0.4333871,0.18782438,0.08140066,0.035277996,0,0,0,0,1,0.4333871,0.18782438,0.08140066,0.035277996,0.14324579
12144,,0.6361116,,1,0.30506533,0.09306486,0.028390862,0.008661068,1,1,0,0,1,0.30506533,0.09306486,0.028390862,0.008661068,
12145,0.6569967,,,,0.51943827,0.2698161,0.14015281,0.07280073,2,2,1.5386904,1.875,1,0.51943827,0.2698161,0.14015281,0.07280073,
12145,0.7066873,0.7426267,1,1,0.3244662,0.10527831,0.034159254,0.011083524,3,3,0,0,1,0.3244662,0.10527831,0.034159254,0.011083524,-0.035939455
12145,0.67340714,0.6569967,1,1,0.4397113,0.19334602,0.08501644,0.03738269,4,4,0,0,1,0.4397113,0.19334602,0.08501644,0.03738269,0.01641041
12145,0.660719,0.7066873,1,1,0.36718467,0.13482457,0.04950552,0.018177668,5,5,0,0,1,0.36718467,0.13482457,0.04950552,0.018177668,-0.045968294
12145,,0.67340714,,1,0.36842647,0.13573806,0.050009497,0.018424822,6,6,0,1,1,0.36842647,0.13573806,0.050009497,0.018424822,
12153,0.63145727,,,,0.13422737,0.018016985,0.002418373,0.000324612,0,0,2.1,2.1833334,1,0.13422737,0.018016985,0.002418373,0.000324612,
12153,0.5695513,0.5671137,1,1,0.26291454,0.06912406,0.018173719,0.004778135,1,1,0,1,1,0.26291454,0.06912406,0.018173719,0.004778135,0.002437592
12153,0.545657,0.63145727,1,1,0.15464103,0.02391385,0.003698062,0.000571872,2,2,0,0,1,0.15464103,0.02391385,0.003698062,0.000571872,-0.08580029
12153,0.6105578,0.5695513,1,1,0.09799513,0.009603046,0.000941052,9.221849e-05,3,3,0,0,1,0.09799513,0.009603046,0.000941052,9.221849e-05,0.041006505
12153,,0.545657,,1,0.22111559,0.048892103,0.010810806,0.002390438,4,4,0,0,1,0.22111559,0.048892103,0.010810806,0.002390438,
12154,0.71024877,,,,0.046679616,0.002178987,0.000101714,4.7479825e-06,5,5,0.9,0.98333335,1,0.046679616,0.002178987,0.000101714,4.7479825e-06,
12154,0.59037125,0.5233398,1,1,0.4350641,0.18928078,0.08234927,0.035827212,6,6,0,0,1,0.4350641,0.18928078,0.08234927,0.035827212,0.06703144
12154,0.4827503,0.71024877,1,1,0.28738964,0.0825928,0.023736315,0.006821571,7,7,0,0,1,0.28738964,0.0825928,0.023736315,0.006821571,-0.22749847
12154,0.53421426,0.59037125,1,1,0.024472326,0.000598895,1.4656347e-05,3.5867492e-07,8,8,0,1,1,0.024472326,0.000598895,1.4656347e-05,3.5867492e-07,-0.056156993
12154,,0.4827503,,1,0.09617439,0.009249513,0.000889566,8.5553496e-05,0,0,0,0,1,0.09617439,0.009249513,0.000889566,8.5553496e-05,
13011,0.316043,,,,-0.5622904,0.31617045,-0.1777796,0.09996376,0,0,0.7320707,0.8224747,0,0,0,0,0,
13011,0.4918059,0.21059857,1,0,-0.34383014,0.11821917,-0.040647313,0.013975771,0,0,1,1,0,0,0,0,0,0.28120732
13011,,0.316043,,0,0.000869304,7.5568937e-07,6.5692374e-10,5.7106636e-13,0,0,2,2,1,0.000869304,7.5568937e-07,6.5692374e-10,5.7106636e-13,
13012,0.36675712,,,,-0.2116029,0.044775784,-0.009474686,0.002004871,1,1,1.6976744,1.8546512,0,0,0,0,0,
13012,0.34165004,0.39276883,1,0,-0.2641984,0.069800794,-0.018441256,0.00487215,1,2,1,1,0,0,0,0,0,-0.05111879
13012,0.4253567,0.36675712,1,0,-0.31669995,0.10029886,-0.031764645,0.010059862,0,0,2,2,0,0,0,0,0,0.05859956
13012,0.5036804,0.34165004,1,0,-0.14928663,0.022286497,-0.003327076,0.000496688,0,0,3,3,0,0,0,0,0,0.16203037
13012,,0.4253567,,0,0.007360816,5.418161e-05,3.9882087e-07,2.935647e-09,0,1,4,4,1,0.007360816,5.418161e-05,3.9882087e-07,2.935647e-09,
13013,0.6492296,,,,0.23412994,0.054816827,0.01283426,0.003004885,1,2,1.1790311,1.4036247,1,0.23412994,0.054816827,0.01283426,0.003004885,
13013,0.58941555,0.61706495,1,1,0.29845914,0.08907786,0.026586102,0.007934866,2,3,0,0,1,0.29845914,0.08907786,0.026586102,0.007934866,-0.027649403
13013,0.35921508,0.6492296,1,1,0.252425,0.06371837,0.016084109,0.004060031,3,4,0,0,1,0.252425,0.06371837,0.016084109,0.004060031,-0.2900145
13013,0.5221922,0.58941555,1,1,-0.18006557,0.03242361,-0.005838376,0.001051291,0,1,4,5,0,0,0,0,0,-0.06722337
13013,,0.35921508,,0,0.04438436,0.001969972,8.7435925e-05,3.8807875e-06,5,6,0,0,1,0.04438436,0.001969972,8.7435925e-05,3.8807875e-06,
13014,0.6495976,,,,0.15602937,0.024345165,0.003798561,0.000592687,6,7,1.1666666,1.3653846,1,0.15602937,0.024345165,0.003798561,0.000592687,
13014,0.6532477,0.52510184,1,1,0.36367315,0.13225816,0.048098743,0.017492222,7,8,0,0,1,0.36367315,0.13225816,0.048098743,0.017492222,0.12814587
13014,0.41934034,0.6495976,1,1,0.35599223,0.12673047,0.04511506,0.016060611,8,9,0,0,1,0.35599223,0.12673047,0.04511506,0.016060611,-0.23025724
13014,0.41875237,0.6532477,1,1,-0.1431612,0.020495132,-0.002934108,0.00042005,0,0,0,0,0,0,0,0,0,-0.23449534
13014,,0.41934034,,0,-0.14467496,0.020930843,-0.003028169,0.0004381,0,0,1,1,0,0,0,0,0,
13015,0.4690495,,,,-0.2785591,0.07759517,-0.021614838,0.00602101,0,0,2.0356336,2.3190045,0,0,0,0,0,
13015,0.5123902,0.36072046,1,0,-0.061900973,0.003831731,-0.000237188,1.46821585e-05,0,0,3,3,0,0,0,0,0,0.15166974
13015,0.50792736,0.4690495,1,0,0.089490265,0.008008507,0.000716683,6.413619e-05,0,1,0,0,1,0.089490265,0.008008507,0.000716683,6.413619e-05,0.038877845
13015,0.5630198,0.5123902,1,1,0.015854716,0.000251372,3.985432e-06,6.31879e-08,1,2,0,0,1,0.015854716,0.000251372,3.985432e-06,6.31879e-08,0.050629616
13015,,0.50792736,,1,0.21582514,0.04658049,0.010053241,0.002169742,2,3,0,0,1,0.21582514,0.04658049,0.010053241,0.002169742,
13016,0.46531585,,,,0.034638524,0.001199827,4.1560248e-05,1.4395856e-06,3,4,1.6377456,1.790508,1,0.034638524,0.001199827,4.1560248e-05,1.4395856e-06,
13016,0.45278627,0.51731926,1,1,-0.060061544,0.003607389,-0.000216665,1.3013256e-05,4,5,0,0,0,0,0,0,0,-0.064532995
13016,0.35869494,0.46531585,1,0,-0.09442747,0.008916547,-0.000841967,7.9504796e-05,0,0,1,1,0,0,0,0,0,-0.10662091
13016,,0.45278627,,0,-0.2826101,0.079868466,-0.022571633,0.006378971,0,0,2,2,0,0,0,0,0,
13021,0.29368368,,,,-0.56711996,0.32162505,-0.18239999,0.10344267,0,0,0.7320707,0.8224747,0,0,0,0,0,
13021,0.31213903,0.21644,1,0,-0.38710746,0.14985219,-0.058008898,0.022455677,0,0,1,1,0,0,0,0,0,0.09569903
13021,,0.29368368,,0,-0.35877413,0.12871887,-0.046181,0.016568549,0,0,2,2,0,0,0,0,0,
13022,0.3583068,,,,-0.40402323,0.16323477,-0.06595064,0.02664559,0,0,1.6976744,1.8546512,0,0,0,0,0,
13022,0.32535532,0.28423995,1,0,-0.27858117,0.07760747,-0.02161998,0.006022919,0,0,1,1,0,0,0,0,0,0.041115373
13022,0.39461955,0.3583068,1,0,-0.3492894,0.12200308,-0.042614378,0.01488475,0,0,2,2,0,0,0,0,0,0.03631276
13022,0.39009795,0.32535532,1,0,-0.21076092,0.044420164,-0.009362035,0.001973151,0,0,3,3,0,0,0,0,0,0.064742625
13022,,0.39461955,,0,-0.21980414,0.04831386,-0.010619586,0.002334229,0,0,4,4,0,0,0,0,0,
13023,0.4835434,,,,-0.113913655,0.01297632,-0.00147818,0.000168385,0,0,1.1790311,1.4036247,0,0,0,0,0,
13023,0.34143177,0.44304317,1,0,-0.032913208,0.001083279,-3.57E-05,1.173494e-06,0,0,1,1,0,0,0,0,0,-0.101611406
13023,0.6901613,0.4835434,1,0,-0.20520636,0.042109653,-0.008641169,0.001773223,0,0,2,2,0,0,0,0,0,0.20661789
13023,0.33858487,0.34143177,1,0,0.4052678,0.164242,0.06656199,0.026975432,3,3,0,0,1,0.4052678,0.164242,0.06656199,0.026975432,-0.002846897
13023,,0.6901613,,1,-0.3228303,0.1042194,-0.03364518,0.010861683,0,0,4,4,0,0,0,0,0,
13024,0.48797414,,,,-0.33039105,0.10915825,-0.036064908,0.011915523,0,0,1.1666666,1.3653846,0,0,0,0,0,
13024,0.57060575,0.3274774,1,0,0.04139772,0.001713771,7.0946226e-05,2.937012e-06,0,0,6,6,1,0.04139772,0.001713771,7.0946226e-05,2.937012e-06,0.24312836
13024,0.5486121,0.48797414,1,1,0.14687747,0.02157299,0.003168586,0.000465394,1,1,0,0,1,0.14687747,0.02157299,0.003168586,0.000465394,0.06063798
13024,0.56346005,0.57060575,1,1,0.097224236,0.009452552,0.000919017,8.935074e-05,2,2,0,0,1,0.097224236,0.009452552,0.000919017,8.935074e-05,-0.007145703
13024,,0.5486121,,1,0.12692013,0.01610872,0.002044521,0.000259491,3,3,0,0,1,0.12692013,0.01610872,0.002044521,0.000259491,
13025,0.54587024,,,,0.30116326,0.09069931,0.027315298,0.008226364,4,4,2.0356336,2.3190045,1,0.30116326,0.09069931,0.027315298,0.008226364,
13025,0.64273083,0.6388582,1,1,0.093875945,0.008812693,0.0008273,7.766356e-05,5,5,0,0,1,0.093875945,0.008812693,0.0008273,7.766356e-05,0.003872633
13025,0.6164656,0.54587024,1,1,0.31909466,0.1018214,0.032490663,0.010367597,6,6,0,0,1,0.31909466,0.1018214,0.032490663,0.010367597,0.07059538
13025,0.5575685,0.64273083,1,1,0.23293129,0.054256983,0.012638149,0.00294382,7,7,0,0,1,0.23293129,0.054256983,0.012638149,0.00294382,-0.08516234
13025,,0.6164656,,1,0.19525021,0.038122647,0.007443455,0.001453336,8,8,0,0,1,0.19525021,0.038122647,0.007443455,0.001453336,
13026,0.28003216,,,,-0.06347647,0.004029263,-0.000255763,1.6234957e-05,9,9,1.6377456,1.790508,0,0,0,0,0,
13026,0.33193007,0.46826175,1,0,-0.40200716,0.16160975,-0.06496828,0.026117714,0,0,1,1,0,0,0,0,0,-0.13633168
13026,0.29546553,0.28003216,1,0,-0.31033137,0.096305564,-0.029886637,0.009274761,0,0,2,2,0,0,0,0,0,0.015433371
13026,,0.33193007,,0,-0.36702532,0.13470758,-0.04944109,0.018146133,0,0,3,3,0,0,0,0,0,
13031,0.3530147,,,,-0.47122973,0.22205746,-0.104640074,0.049309514,0,0,0.7320707,0.8224747,0,0,0,0,0,
13031,0.33640417,0.22602357,1,0,-0.21224594,0.04504834,-0.009561327,0.002029353,0,0,1,1,0,0,0,0,0,0.110380605
13031,,0.3530147,,0,-0.22624299,0.05118589,-0.011580449,0.002619995,0,0,2,2,0,0,0,0,0,
13032,0.41663596,,,,-0.34311345,0.11772684,-0.04039366,0.013859609,0,0,1.6976744,1.8546512,0,0,0,0,0,
13032,0.38068798,0.31040362,1,0,-0.16672811,0.027798261,-0.004634752,0.000772743,0,0,1,1,0,0,0,0,0,0.07028437
13032,0.45584008,0.41663596,1,0,-0.238624,0.056941416,-0.013587589,0.003242325,0,0,2,2,0,0,0,0,0,0.03920412
13032,0.45888814,0.38068798,1,0,-0.08831981,0.007800389,-0.000688929,6.084606e-05,0,0,3,3,0,0,0,0,0,0.07820016
13032,,0.45584008,,0,-0.08222374,0.006760744,-0.000555894,4.570766e-05,0,0,4,4,0,0,0,0,0,
13033,0.50688076,,,,-0.18344572,0.03365233,-0.006173377,0.00113248,0,0,1.1790311,1.4036247,0,0,0,0,0,
13033,0.5025662,0.40827712,1,0,0.01376152,0.000189379,2.606149e-06,3.5864574e-08,0,0,6,6,1,0.01376152,0.000189379,2.606149e-06,3.5864574e-08,0.094289094
13033,0.4022958,0.50688076,1,1,0.005132437,2.6341908e-05,1.3519818e-07,6.9389605e-10,1,1,6,7,1,0.005132437,2.6341908e-05,1.3519818e-07,6.9389605e-10,-0.10458496
13033,0.54406315,0.5025662,1,1,-0.11826679,0.013987034,-0.001654202,0.000195637,0,0,2,2,0,0,0,0,0,0.041496933
13033,,0.4022958,,0,0.16260695,0.02644102,0.004299494,0.000699128,3,3,0,0,1,0.16260695,0.02644102,0.004299494,0.000699128,
13034,0.5176403,,,,-0.15469867,0.023931678,-0.003702199,0.000572725,0,0,1.1666666,1.3653846,0,0,0,0,0,
13034,0.519541,0.37625027,1,0,0.056905687,0.003238257,0.000184275,1.0486309e-05,0,0,1,1,1,0.056905687,0.003238257,0.000184275,1.0486309e-05,0.14329076
13034,0.50858873,0.5176403,1,1,0.05203405,0.002707542,0.000140884,7.3307856e-06,1,1,0,0,1,0.05203405,0.002707542,0.000140884,7.3307856e-06,-0.009051561
13034,0.47472632,0.519541,1,1,0.029335827,0.000860591,2.524614e-05,7.406164e-07,2,2,0,0,1,0.029335827,0.000860591,2.524614e-05,7.406164e-07,-0.044814706
13034,,0.50858873,,1,-0.025976777,0.000674793,-1.75E-05,4.553455e-07,3,3,0,1,0,0,0,0,0,
13035,0.50982183,,,,0.058564723,0.003429827,0.000200867,1.1763711e-05,0,0,2.0356336,2.3190045,1,0.058564723,0.003429827,0.000200867,1.1763711e-05,
13035,0.5644457,0.5181055,1,1,0.030888557,0.000954103,2.9470864e-05,9.103125e-07,1,1,0,0,1,0.030888557,0.000954103,2.9470864e-05,9.103125e-07,0.046340168
13035,0.57214695,0.50982183,1,1,0.15873167,0.025195742,0.003999362,0.000634825,2,2,0,0,1,0.15873167,0.025195742,0.003999362,0.000634825,0.06232512
13035,0.53293,0.5644457,1,1,0.16590726,0.02752522,0.004566634,0.000757638,3,3,0,0,1,0.16590726,0.02752522,0.004566634,0.000757638,-0.031515658
13035,,0.57214695,,1,0.10172731,0.010348445,0.001052719,0.00010709,4,4,0,1,1,0.10172731,0.010348445,0.001052719,0.00010709,
13036,0.39980054,,,,-0.03104657,0.000963889,-2.99E-05,9.290829e-07,0,0,1.6377456,1.790508,0,0,0,0,0,
13036,0.42137876,0.4646454,1,0,-0.19257504,0.037085146,-0.007141673,0.001375308,0,0,1,1,0,0,0,0,0,-0.043266624
13036,0.34887025,0.39980054,1,0,-0.13159284,0.017316675,-0.002278751,0.000299867,0,0,2,2,0,0,0,0,0,-0.05093029
13036,,0.42137876,,0,-0.2940515,0.08646628,-0.02542554,0.007476418,0,0,3,3,0,0,0,0,0,
13041,0.46854517,,,,-0.17663455,0.031199764,-0.005510957,0.000973425,0,0,0.7320707,0.8224747,0,0,0,0,0,
13041,0.5417848,0.35633588,1,0,0.030121297,0.000907293,2.7328826e-05,8.231797e-07,0,0,1,1,1,0.030121297,0.000907293,2.7328826e-05,8.231797e-07,0.18544894
13041,,0.46854517,,1,0.12369394,0.015300192,0.001892541,0.000234096,1,1,1,2,1,0.12369394,0.015300192,0.001892541,0.000234096,
13042,0.40311423,,,,-0.26639372,0.07096562,-0.018904794,0.005036118,0,0,1.6976744,1.8546512,0,0,0,0,0,
13042,0.44189143,0.35986573,1,0,-0.13908711,0.019345224,-0.002690672,0.000374238,0,0,4,4,0,0,0,0,0,0.08202571
13042,0.47435197,0.40311423,1,0,-0.11621714,0.013506423,-0.001569678,0.000182423,0,1,5,5,0,0,0,0,0,0.07123774
13042,0.44920668,0.44189143,1,0,-0.051296026,0.002631282,-0.000134974,6.923646e-06,0,2,0,1,0,0,0,0,0,0.007315248
13042,,0.47435197,,0,-0.10158667,0.010319851,-0.001048359,0.000106499,0,0,1,2,0,0,0,0,0,
13043,0.43212268,,,,-0.13682142,0.018720102,-0.002561311,0.000350442,0,0,1.1790311,1.4036247,0,0,0,0,0,
13043,0.32045016,0.42733398,1,0,-0.09938207,0.009876796,-0.000981577,9.755111e-05,0,0,1,1,0,0,0,0,0,-0.106883824
13043,0.70125353,0.43212268,1,0,-0.27617016,0.07626996,-0.021063488,0.005817107,0,0,2,2,0,0,0,0,0,0.26913086
13043,0.3505988,0.32045016,1,0,0.42887577,0.18393444,0.07888502,0.033831876,3,3,0,0,1,0.42887577,0.18393444,0.07888502,0.033831876,0.030148655
13043,,0.70125353,,1,-0.21986467,0.048340473,-0.010628361,0.002336801,0,0,4,4,0,0,0,0,0,
13044,0.43689856,,,,-0.26434332,0.06987739,-0.018471621,0.00488285,0,0,1.1666666,1.3653846,0,0,0,0,0,
13044,0.44188517,0.35954118,1,0,-0.09940705,0.009881761,-0.000982317,9.76492e-05,0,0,2,2,0,0,0,0,0,0.082343996
13044,0.32454535,0.43689856,1,0,-0.11622965,0.013509332,-0.001570185,0.000182502,0,0,3,3,0,0,0,0,0,-0.112353206
13044,0.3107526,0.44188517,1,0,-0.33637354,0.113147154,-0.038059708,0.01280228,0,2,4,4,0,0,0,0,0,-0.13113257
13044,,0.32454535,,0,-0.3576497,0.12791331,-0.045748163,0.016361818,0,0,5,5,0,0,0,0,0,
13045,0.28134805,,,,-0.2400429,0.057620592,-0.013831413,0.003320133,0,0,2.0356336,2.3190045,0,0,0,0,0,
13045,0.28897026,0.36358318,1,0,-0.4079687,0.16643846,-0.067901686,0.027701762,0,0,7,7,0,0,0,0,0,-0.074612916
13045,0.27615073,0.28134805,1,0,-0.35910967,0.12895976,-0.046310697,0.016630618,0,1,8,8,0,0,0,0,0,-0.005197316
13045,0.31858462,0.28897026,1,0,-0.4250926,0.18070373,-0.07681582,0.032653835,0,0,9,9,0,0,0,0,0,0.02961436
13045,,0.27615073,,0,-0.29304105,0.08587306,-0.02516433,0.007374182,0,1,10,10,0,0,0,0,0,
13046,0.37314174,,,,-0.04679033,0.002189335,-0.00010244,4.7931885e-06,0,0,1.6377456,1.790508,0,0,0,0,0,
13046,0.5748905,0.45496818,1,0,-0.12876436,0.016580261,-0.002134947,0.000274905,0,1,0,0,0,0,0,0,0,0.11992231
13046,0.52601945,0.37314174,1,0,0.16975242,0.028815884,0.004891566,0.000830355,0,0,1,1,1,0.16975242,0.028815884,0.004891566,0.000830355,0.15287772
13046,,0.5748905,,1,0.05986604,0.003583943,0.000214556,1.2844646e-05,1,1,0,0,1,0.05986604,0.003583943,0.000214556,1.2844646e-05,
13051,0.49762887,,,,-0.06088391,0.00370685,-0.000225688,1.37407405e-05,0,0,0.7320707,0.8224747,0,0,0,0,0,
13051,0.48380965,0.46955803,1,0,0.06698403,0.00448686,0.000300548,2.0131913e-05,0,0,1,1,1,0.06698403,0.00448686,0.000300548,2.0131913e-05,0.01425162
13051,,0.49762887,,1,0.07269314,0.005284293,0.000384132,2.7923747e-05,1,1,1,2,1,0.07269314,0.005284293,0.000384132,2.7923747e-05,
13052,0.43850312,,,,-0.0811871,0.006591345,-0.000535132,4.344583e-05,2,2,1.6976744,1.8546512,0,0,0,0,0,
13052,0.41441357,0.45345005,1,0,-0.07828447,0.006128459,-0.000479763,3.7558006e-05,0,0,1,1,0,0,0,0,0,-0.039036483
13052,0.4370163,0.43850312,1,0,-0.17117286,0.029300148,-0.00501539,0.000858499,0,0,2,2,0,0,0,0,0,-0.001486808
13052,0.54178095,0.41441357,1,0,-0.0841555,0.007082148,-0.000596002,5.015682e-05,0,1,3,3,0,0,0,0,0,0.12736738
13052,,0.4370163,,0,0.08356187,0.006982586,0.000583478,4.87565e-05,0,0,0,0,1,0.08356187,0.006982586,0.000583478,4.87565e-05,
13053,0.5579282,,,,-0.14994952,0.02248486,-0.003371594,0.000505569,0,0,1.1790311,1.4036247,0,0,0,0,0,
